,utc,Location,Latitude,Longitude,PM2.5 (min),PM10 (min),Total (min),PM2.5 (max),PM10 (max),Total (max),PM2.5 (avg),PM10 (avg),Total (avg)
442,2021-03-19,Manchester,53.479489,-2.245115,5.0,10.0,15.0,16.0,27.0,43.0,8.666666666666666,16.375,25.041666666666668
443,2021-03-20,Manchester,53.479489,-2.245115,4.0,9.0,13.0,10.0,15.0,25.0,7.75,12.583333333333334,20.33333333333333
444,2021-03-21,Manchester,53.479489,-2.245115,8.0,13.0,21.0,9.0,15.0,24.0,8.458333333333334,13.75,22.20833333333333
445,2021-03-22,Manchester,53.479489,-2.245115,7.0,12.0,19.0,8.0,14.0,22.0,7.291666666666667,13.208333333333334,20.5
446,2021-03-23,Manchester,53.479489,-2.245115,7.0,13.0,20.0,8.0,15.0,23.0,7.25,13.583333333333334,20.83333333333333
447,2021-03-24,Manchester,53.479489,-2.245115,6.0,13.0,19.0,8.0,15.0,23.0,7.222222222222222,14.11111111111111,21.33333333333333
448,2021-03-25,Manchester,53.479489,-2.245115,5.0,11.0,16.0,6.0,12.0,18.0,5.041666666666667,11.583333333333334,16.625
449,2021-03-26,Manchester,53.479489,-2.245115,4.0,10.0,14.0,5.0,11.0,16.0,4.916666666666667,10.708333333333334,15.625
450,2021-03-27,Manchester,53.479489,-2.245115,5.0,11.0,16.0,7.0,16.0,23.0,5.9,13.95,19.85
451,2021-03-28,Manchester,53.479489,-2.245115,2.0,4.0,6.0,7.0,15.0,22.0,3.8666666666666663,8.4,12.266666666666667
452,2021-03-29,Manchester,53.479489,-2.245115,1.0,3.0,4.0,2.0,5.0,7.0,1.4285714285714286,3.6666666666666665,5.095238095238095
453,2021-03-30,Manchester,53.479489,-2.245115,2.0,6.0,8.0,11.0,23.0,34.0,6.318181818181818,13.636363636363637,19.954545454545453
454,2021-03-31,Manchester,53.479489,-2.245115,12.0,24.0,36.0,20.0,39.0,59.0,16.22222222222222,32.5,48.72222222222222
455,2021-04-01,Manchester,53.479489,-2.245115,7.0,14.0,21.0,11.0,22.0,33.0,8.625,18.0,26.625
456,2021-04-02,Manchester,53.479489,-2.245115,6.0,11.0,17.0,6.0,14.0,20.0,6.0,12.26086956521739,18.26086956521739
457,2021-04-03,Manchester,53.479489,-2.245115,7.0,13.0,20.0,11.0,21.0,32.0,8.933333333333334,16.8,25.73333333333333
458,2021-04-04,Manchester,53.479489,-2.245115,11.0,22.0,33.0,16.0,27.0,43.0,13.875,24.5,38.375
459,2021-04-05,Manchester,53.479489,-2.245115,4.0,10.0,14.0,16.0,27.0,43.0,9.458333333333334,18.125,27.58333333333333
460,2021-04-06,Manchester,53.479489,-2.245115,3.0,7.0,10.0,4.0,9.0,13.0,3.095238095238096,8.095238095238095,11.19047619047619
461,2021-04-07,Manchester,53.479489,-2.245115,4.0,10.0,14.0,6.0,14.0,20.0,5.652173913043479,12.956521739130435,18.608695652173918
462,2021-04-08,Manchester,53.479489,-2.245115,4.0,11.0,15.0,6.0,14.0,20.0,4.954545454545454,12.772727272727272,17.727272727272727
463,2021-04-09,Manchester,53.479489,-2.245115,5.0,12.0,17.0,5.0,14.0,19.0,5.0,12.916666666666666,17.916666666666668
464,2021-04-10,Manchester,53.479489,-2.245115,5.0,12.0,17.0,9.0,14.0,22.0,7.25,13.2,20.45
465,2021-04-11,Manchester,53.479489,-2.245115,6.0,9.0,15.0,9.0,13.0,22.0,7.285714285714286,10.142857142857142,17.428571428571427
466,2021-04-12,Manchester,53.479489,-2.245115,4.0,8.0,12.0,7.0,14.0,21.0,5.761904761904762,11.428571428571429,17.19047619047619
467,2021-04-13,Manchester,53.479489,-2.245115,7.0,15.0,22.0,9.0,19.0,28.0,7.904761904761905,16.80952380952381,24.714285714285715
468,2021-04-14,Manchester,53.479489,-2.245115,10.0,18.0,28.0,10.0,18.0,28.0,10.0,18.0,28.0
469,2021-04-15,Manchester,53.479489,-2.245115,7.0,15.0,22.0,10.0,18.0,28.0,8.347826086956522,16.217391304347824,24.565217391304348
470,2021-04-16,Manchester,53.479489,-2.245115,7.0,16.0,23.0,8.0,17.0,25.0,7.727272727272727,16.181818181818183,23.90909090909091
471,2021-04-17,Manchester,53.479489,-2.245115,10.0,20.0,30.0,15.0,25.0,40.0,12.4,22.1,34.5
472,2021-04-18,Manchester,53.479489,-2.245115,13.0,23.0,36.0,16.0,26.0,42.0,14.304347826086955,23.782608695652176,38.08695652173913
473,2021-04-19,Manchester,53.479489,-2.245115,14.0,26.0,41.0,18.0,30.0,48.0,16.545454545454547,28.09090909090909,44.63636363636363
474,2021-04-20,Manchester,53.479489,-2.245115,14.0,28.0,42.0,24.0,43.0,66.0,18.82608695652174,35.391304347826086,54.21739130434783
475,2021-04-21,Manchester,53.479489,-2.245115,14.0,27.0,41.0,24.0,43.0,67.0,17.0,31.4,48.4
476,2021-04-22,Manchester,53.479489,-2.245115,8.0,20.0,28.0,12.0,24.0,36.0,9.19047619047619,21.23809523809524,30.428571428571427
477,2021-04-23,Manchester,53.479489,-2.245115,8.0,21.0,29.0,8.0,23.0,31.0,8.0,22.0,30.0
478,2021-04-24,Manchester,53.479489,-2.245115,8.0,19.0,27.0,9.0,23.0,32.0,8.25,21.416666666666668,29.666666666666668
481,2021-04-27,Manchester,53.479489,-2.245115,8.0,18.0,26.0,9.0,21.0,30.0,8.222222222222221,19.22222222222222,27.444444444444443
482,2021-04-28,Manchester,53.479489,-2.245115,8.0,17.0,25.0,11.0,18.0,29.0,9.476190476190476,17.333333333333332,26.80952380952381
483,2021-04-29,Manchester,53.479489,-2.245115,5.0,11.0,16.0,10.0,18.0,28.0,7.947368421052632,14.842105263157896,22.789473684210527
484,2021-04-30,Manchester,53.479489,-2.245115,6.0,10.0,16.0,8.0,14.0,22.0,6.294117647058823,11.705882352941176,18.0
485,2021-05-01,Manchester,53.479489,-2.245115,8.0,13.0,21.0,9.0,14.0,23.0,8.454545454545455,13.636363636363637,22.09090909090909
486,2021-05-02,Manchester,53.479489,-2.245115,8.0,14.0,22.0,12.0,17.0,29.0,10.473684210526317,15.526315789473683,26.0
487,2021-05-03,Manchester,53.479489,-2.245115,6.0,9.0,15.0,12.0,17.0,29.0,8.75,12.7,21.45
489,2021-05-05,Manchester,53.479489,-2.245115,3.0,6.0,9.0,6.0,11.0,17.0,5.0,8.526315789473685,13.526315789473683
490,2021-05-06,Manchester,53.479489,-2.245115,4.0,8.0,12.0,6.0,12.0,18.0,4.565217391304348,10.130434782608695,14.695652173913045
491,2021-05-07,Manchester,53.479489,-2.245115,4.0,7.0,11.0,5.0,10.0,15.0,4.1,8.45,12.55
492,2021-05-08,Manchester,53.479489,-2.245115,4.0,7.0,11.0,6.0,11.0,17.0,5.318181818181818,9.545454545454543,14.863636363636363
493,2021-05-09,Manchester,53.479489,-2.245115,3.0,5.0,8.0,4.0,6.0,10.0,3.75,5.75,9.5
494,2021-05-10,Manchester,53.479489,-2.245115,4.0,7.0,11.0,5.0,10.0,15.0,4.733333333333333,9.066666666666666,13.8
495,2021-05-11,Manchester,53.479489,-2.245115,5.0,11.0,16.0,6.0,11.0,17.0,5.5,11.0,16.5
496,2021-05-12,Manchester,53.479489,-2.245115,5.0,9.0,15.0,6.0,10.0,16.0,5.875,9.5625,15.4375
497,2021-05-13,Manchester,53.479489,-2.245115,6.0,11.0,17.0,9.0,15.0,24.0,7.1875,12.5625,19.75
498,2021-05-14,Manchester,53.479489,-2.245115,9.0,14.0,23.0,10.0,15.0,25.0,9.125,14.25,23.375
499,2021-05-15,Manchester,53.479489,-2.245115,9.0,15.0,24.0,15.0,20.0,35.0,12.666666666666666,17.75,30.416666666666668
500,2021-05-16,Manchester,53.479489,-2.245115,5.0,8.0,13.0,14.0,18.0,32.0,9.0,12.36842105263158,21.36842105263158
501,2021-05-17,Manchester,53.479489,-2.245115,6.0,9.0,15.0,10.0,13.0,23.0,8.857142857142858,12.238095238095235,21.09523809523809
502,2021-05-18,Manchester,53.479489,-2.245115,4.0,9.0,13.0,8.0,12.0,20.0,5.411764705882353,10.0,15.411764705882351
503,2021-05-19,Manchester,53.479489,-2.245115,5.0,11.0,16.0,6.0,12.0,18.0,5.923076923076923,11.307692307692308,17.23076923076923
504,2021-05-20,Manchester,53.479489,-2.245115,5.0,10.0,15.0,6.0,12.0,18.0,5.2727272727272725,11.045454545454543,16.318181818181817
505,2021-05-21,Manchester,53.479489,-2.245115,3.0,5.0,8.0,4.0,9.0,13.0,3.5,6.666666666666667,10.166666666666666
506,2021-05-22,Manchester,53.479489,-2.245115,2.0,4.0,6.0,3.0,5.0,8.0,2.8,4.933333333333334,7.733333333333333
509,2021-05-25,Manchester,53.479489,-2.245115,5.0,10.0,15.0,6.0,13.0,19.0,5.75,12.125,17.875
510,2021-05-26,Manchester,53.479489,-2.245115,6.0,13.0,19.0,6.0,13.0,19.0,6.0,13.0,19.0
511,2021-05-27,Manchester,53.479489,-2.245115,9.0,15.0,24.0,10.0,16.0,26.0,9.75,15.5,25.25
512,2021-05-28,Manchester,53.479489,-2.245115,10.0,16.0,26.0,15.0,24.0,39.0,12.133333333333333,20.2,32.333333333333336
513,2021-05-29,Manchester,53.479489,-2.245115,11.0,18.0,29.0,15.0,25.0,40.0,12.954545454545457,20.818181818181817,33.77272727272727
514,2021-05-30,Manchester,53.479489,-2.245115,8.0,13.0,21.0,14.0,20.0,34.0,12.052631578947368,17.789473684210527,29.84210526315789
515,2021-05-31,Manchester,53.479489,-2.245115,7.0,12.0,19.0,11.0,17.0,28.0,8.85,13.6,22.45
516,2021-06-01,Manchester,53.479489,-2.245115,11.0,17.0,29.0,12.0,20.0,31.0,11.36842105263158,18.84210526315789,30.210526315789476
517,2021-06-02,Manchester,53.479489,-2.245115,11.0,20.0,31.0,14.0,26.0,40.0,12.909090909090908,23.363636363636363,36.27272727272727
518,2021-06-03,Manchester,53.479489,-2.245115,13.0,25.0,38.0,17.0,28.0,45.0,15.095238095238097,26.61904761904762,41.71428571428572
519,2021-06-04,Manchester,53.479489,-2.245115,6.0,13.0,19.0,8.0,16.0,24.0,6.333333333333333,13.666666666666666,20.0
520,2021-06-05,Manchester,53.479489,-2.245115,6.0,13.0,19.0,8.0,15.0,23.0,6.863636363636363,14.363636363636363,21.227272727272727
521,2021-06-06,Manchester,53.479489,-2.245115,5.0,8.0,13.0,7.0,13.0,20.0,5.666666666666667,10.166666666666666,15.833333333333334
522,2021-06-07,Manchester,53.479489,-2.245115,5.0,9.0,14.0,8.0,15.0,23.0,7.157894736842105,12.105263157894736,19.26315789473684
523,2021-06-08,Manchester,53.479489,-2.245115,6.0,11.0,17.0,8.0,14.0,22.0,6.533333333333333,12.533333333333331,19.066666666666663
525,2021-06-10,Manchester,53.479489,-2.245115,3.0,8.0,11.0,3.0,9.0,12.0,3.0,8.1,11.1
526,2021-06-11,Manchester,53.479489,-2.245115,3.0,8.0,11.0,4.0,10.0,14.0,3.1538461538461537,9.153846153846152,12.307692307692308
527,2021-06-12,Manchester,53.479489,-2.245115,6.0,13.0,19.0,8.0,15.0,23.0,6.894736842105263,14.210526315789474,21.105263157894736
528,2021-06-13,Manchester,53.479489,-2.245115,5.0,9.0,14.0,6.0,13.0,19.0,5.181818181818182,10.681818181818182,15.863636363636363
529,2021-06-14,Manchester,53.479489,-2.245115,5.0,10.0,15.0,6.0,13.0,19.0,5.052631578947368,11.157894736842104,16.210526315789473
530,2021-06-15,Manchester,53.479489,-2.245115,6.0,13.0,19.0,8.0,16.0,24.0,7.111111111111111,14.944444444444445,22.05555555555556
531,2021-06-16,Manchester,53.479489,-2.245115,8.0,16.0,24.0,8.0,16.0,24.0,8.0,16.0,24.0
532,2021-06-17,Manchester,53.479489,-2.245115,5.0,12.0,17.0,5.0,13.0,18.0,5.0,12.714285714285714,17.714285714285715
533,2021-06-18,Manchester,53.479489,-2.245115,5.0,13.0,18.0,7.0,14.0,21.0,6.0,13.333333333333334,19.33333333333333
534,2021-06-19,Manchester,53.479489,-2.245115,7.0,11.0,18.0,7.0,14.0,21.0,7.0,11.77777777777778,18.77777777777778
535,2021-06-20,Manchester,53.479489,-2.245115,6.0,11.0,17.0,8.0,12.0,20.0,7.05,11.55,18.6
536,2021-06-21,Manchester,53.479489,-2.245115,9.0,13.0,22.0,10.0,16.0,25.0,9.3,14.7,24.0
537,2021-06-22,Manchester,53.479489,-2.245115,9.0,16.0,25.0,9.0,16.0,25.0,9.0,16.0,25.0
538,2021-06-23,Manchester,53.479489,-2.245115,10.0,17.0,27.0,13.0,22.0,35.0,11.85,19.85,31.7
539,2021-06-24,Manchester,53.479489,-2.245115,5.0,9.0,14.0,10.0,18.0,28.0,7.157894736842105,12.210526315789474,19.36842105263158
540,2021-06-25,Manchester,53.479489,-2.245115,5.0,9.0,14.0,5.0,9.0,14.0,5.0,9.0,14.0
541,2021-06-26,Manchester,53.479489,-2.245115,4.0,7.0,11.0,6.0,9.0,15.0,4.739130434782608,8.434782608695652,13.173913043478262
542,2021-06-27,Manchester,53.479489,-2.245115,6.0,10.0,16.0,7.0,11.0,18.0,6.882352941176471,10.823529411764708,17.705882352941178
543,2021-06-28,Manchester,53.479489,-2.245115,6.0,10.0,16.0,7.0,12.0,19.0,6.833333333333333,10.666666666666666,17.5
544,2021-06-29,Manchester,53.479489,-2.245115,8.0,13.0,21.0,11.0,16.0,27.0,10.0,14.842105263157896,24.84210526315789
545,2021-06-30,Manchester,53.479489,-2.245115,12.0,20.0,32.0,13.0,20.0,33.0,12.5,20.0,32.5
546,2021-07-01,Manchester,53.479489,-2.245115,10.0,18.0,28.0,12.0,20.0,32.0,11.25,18.85,30.1
547,2021-07-02,Manchester,53.479489,-2.245115,11.0,18.0,29.0,15.0,22.0,37.0,12.95,19.75,32.7
548,2021-07-03,Manchester,53.479489,-2.245115,11.0,16.0,27.0,16.0,23.0,39.0,14.217391304347826,20.30434782608696,34.52173913043478
549,2021-07-04,Manchester,53.479489,-2.245115,4.0,7.0,11.0,10.0,15.0,25.0,6.454545454545454,10.181818181818182,16.636363636363637
550,2021-07-05,Manchester,53.479489,-2.245115,4.0,7.0,11.0,5.0,9.0,14.0,4.285714285714286,7.714285714285714,12.0
551,2021-07-06,Manchester,53.479489,-2.245115,4.0,8.0,12.0,5.0,10.0,15.0,4.789473684210527,9.0,13.789473684210526
552,2021-07-07,Manchester,53.479489,-2.245115,3.0,7.0,10.0,4.0,7.0,11.0,3.5,7.0,10.5
553,2021-07-08,Manchester,53.479489,-2.245115,7.0,13.0,20.0,9.0,15.0,24.0,8.789473684210526,14.263157894736842,23.05263157894737
554,2021-07-09,Manchester,53.479489,-2.245115,7.0,12.0,19.0,9.0,14.0,23.0,7.809523809523809,12.857142857142858,20.666666666666668
555,2021-07-10,Manchester,53.479489,-2.245115,9.0,14.0,23.0,9.0,14.0,23.0,9.0,14.0,23.0
557,2021-07-12,Manchester,53.479489,-2.245115,5.0,8.0,13.0,6.0,8.0,14.0,5.833333333333333,8.0,13.833333333333334
558,2021-07-13,Manchester,53.479489,-2.245115,5.0,8.0,14.0,6.0,10.0,16.0,5.857142857142857,9.0,14.857142857142858
559,2021-07-14,Manchester,53.479489,-2.245115,5.0,10.0,15.0,5.0,11.0,16.0,5.0,10.391304347826088,15.391304347826088
560,2021-07-15,Manchester,53.479489,-2.245115,5.0,10.0,15.0,5.0,12.0,17.0,5.0,10.428571428571429,15.428571428571429
561,2021-07-16,Manchester,53.479489,-2.245115,9.0,17.0,26.0,9.0,17.0,26.0,9.0,17.0,26.0
562,2021-07-17,Manchester,53.479489,-2.245115,6.0,14.0,20.0,8.0,17.0,25.0,6.909090909090909,14.636363636363637,21.545454545454547
563,2021-07-18,Manchester,53.479489,-2.245115,7.0,15.0,22.0,9.0,17.0,26.0,8.476190476190476,16.333333333333332,24.80952380952381
564,2021-07-19,Manchester,53.479489,-2.245115,7.0,14.0,21.0,8.0,18.0,25.0,7.166666666666667,16.11111111111111,23.27777777777778
565,2021-07-20,Manchester,53.479489,-2.245115,7.0,18.0,25.0,10.0,22.0,32.0,9.047619047619047,20.952380952380956,30.0
566,2021-07-21,Manchester,53.479489,-2.245115,13.0,25.0,38.0,14.0,27.0,41.0,13.5,26.25,39.75
567,2021-07-22,Manchester,53.479489,-2.245115,14.0,27.0,41.0,16.0,30.0,46.0,15.0,29.181818181818183,44.18181818181818
568,2021-07-23,Manchester,53.479489,-2.245115,12.0,21.0,33.0,15.0,29.0,44.0,13.863636363636363,25.40909090909091,39.27272727272727
569,2021-07-24,Manchester,53.479489,-2.245115,9.0,16.0,25.0,12.0,21.0,33.0,10.166666666666666,17.666666666666668,27.83333333333333
570,2021-07-25,Manchester,53.479489,-2.245115,10.0,17.0,27.0,10.0,17.0,27.0,10.0,17.0,27.0
579,2021-08-03,Manchester,53.479489,-2.245115,7.0,13.0,20.0,8.0,14.0,22.0,7.4,13.6,21.0
580,2021-08-04,Manchester,53.479489,-2.245115,8.0,15.0,23.0,10.0,18.0,28.0,9.076923076923077,16.153846153846153,25.23076923076923
581,2021-08-05,Manchester,53.479489,-2.245115,8.0,14.0,22.0,8.0,14.0,22.0,8.0,14.0,22.0
582,2021-08-06,Manchester,53.479489,-2.245115,4.0,8.0,12.0,7.0,13.0,20.0,5.166666666666667,9.666666666666666,14.833333333333334
583,2021-08-07,Manchester,53.479489,-2.245115,5.0,9.0,14.0,6.0,10.0,16.0,5.3478260869565215,9.173913043478262,14.521739130434783
584,2021-08-08,Manchester,53.479489,-2.245115,5.0,9.0,14.0,6.0,9.0,15.0,5.777777777777778,9.0,14.77777777777778
585,2021-08-09,Manchester,53.479489,-2.245115,6.0,11.0,17.0,6.0,12.0,18.0,6.0,11.166666666666666,17.166666666666668
586,2021-08-10,Manchester,53.479489,-2.245115,6.0,11.0,17.0,7.0,12.0,19.0,6.791666666666667,11.125,17.916666666666668
587,2021-08-11,Manchester,53.479489,-2.245115,7.0,11.0,18.0,7.0,13.0,20.0,7.0,12.0,19.0
588,2021-08-12,Manchester,53.479489,-2.245115,6.0,12.0,18.0,7.0,14.0,21.0,6.260869565217392,12.826086956521738,19.08695652173913
589,2021-08-13,Manchester,53.479489,-2.245115,7.0,14.0,21.0,7.0,17.0,24.0,7.0,15.666666666666666,22.666666666666668
590,2021-08-14,Manchester,53.479489,-2.245115,7.0,14.0,21.0,9.0,17.0,24.0,7.375,15.291666666666666,22.666666666666668
591,2021-08-15,Manchester,53.479489,-2.245115,6.0,9.0,15.0,9.0,14.0,23.0,8.208333333333334,11.791666666666666,20.0
592,2021-08-16,Manchester,53.479489,-2.245115,6.0,9.0,15.0,15.0,23.0,38.0,12.083333333333334,17.916666666666668,30.0
593,2021-08-17,Manchester,53.479489,-2.245115,4.0,8.0,12.0,15.0,22.0,37.0,7.25,12.291666666666666,19.541666666666668
594,2021-08-18,Manchester,53.479489,-2.245115,4.0,8.0,12.0,5.0,9.0,14.0,4.304347826086956,8.304347826086957,12.608695652173912
595,2021-08-19,Manchester,53.479489,-2.245115,5.0,9.0,14.0,6.0,10.0,16.0,5.714285714285714,9.571428571428571,15.285714285714286
596,2021-08-20,Manchester,53.479489,-2.245115,6.0,10.0,16.0,6.0,10.0,16.0,6.0,10.0,16.0
597,2021-08-21,Manchester,53.479489,-2.245115,5.0,7.0,12.0,6.0,10.0,16.0,5.041666666666667,8.166666666666666,13.208333333333334
598,2021-08-22,Manchester,53.479489,-2.245115,5.0,8.0,13.0,7.0,10.0,17.0,6.125,9.041666666666666,15.166666666666666
599,2021-08-23,Manchester,53.479489,-2.245115,4.0,7.0,11.0,5.0,8.0,13.0,4.733333333333333,7.066666666666666,11.8
600,2021-08-24,Manchester,53.479489,-2.245115,6.0,11.0,17.0,7.0,12.0,19.0,6.181818181818182,11.272727272727272,17.454545454545453
601,2021-08-25,Manchester,53.479489,-2.245115,7.0,12.0,19.0,9.0,16.0,25.0,8.166666666666666,14.208333333333334,22.375
602,2021-08-26,Manchester,53.479489,-2.245115,8.0,14.0,22.0,9.0,16.0,25.0,8.35,14.6,22.95
603,2021-08-27,Manchester,53.479489,-2.245115,7.0,12.0,19.0,8.0,15.0,23.0,7.25,13.333333333333334,20.58333333333333
604,2021-08-28,Manchester,53.479489,-2.245115,7.0,12.0,19.0,8.0,14.0,22.0,7.708333333333333,13.5,21.20833333333333
605,2021-08-29,Manchester,53.479489,-2.245115,8.0,14.0,22.0,10.0,16.0,26.0,9.208333333333334,14.75,23.95833333333333
606,2021-08-30,Manchester,53.479489,-2.245115,6.0,9.0,15.0,9.0,15.0,24.0,7.083333333333333,11.291666666666666,18.375
607,2021-08-31,Manchester,53.479489,-2.245115,5.0,9.0,14.0,7.0,12.0,19.0,6.0,10.375,16.375
608,2021-09-01,Manchester,53.479489,-2.245115,7.0,12.0,19.0,11.0,19.0,30.0,8.75,14.791666666666666,23.541666666666668
609,2021-09-02,Manchester,53.479489,-2.245115,10.0,18.0,28.0,12.0,20.0,32.0,11.0,19.166666666666668,30.166666666666668
610,2021-09-03,Manchester,53.479489,-2.245115,11.0,19.0,30.0,13.0,20.0,33.0,11.695652173913045,19.30434782608696,31.0
611,2021-09-04,Manchester,53.479489,-2.245115,13.0,20.0,33.0,15.0,22.0,37.0,14.625,21.041666666666668,35.666666666666664
612,2021-09-05,Manchester,53.479489,-2.245115,13.0,19.0,32.0,14.0,21.0,35.0,13.291666666666666,20.166666666666668,33.458333333333336
613,2021-09-06,Manchester,53.479489,-2.245115,14.0,21.0,35.0,26.0,38.0,64.0,19.541666666666668,29.875,49.41666666666666
614,2021-09-07,Manchester,53.479489,-2.245115,26.0,38.0,64.0,32.0,46.0,78.0,28.625,41.66666666666666,70.29166666666667
615,2021-09-08,Manchester,53.479489,-2.245115,14.0,29.0,45.0,26.0,39.0,65.0,18.0,32.458333333333336,50.458333333333336
616,2021-09-09,Manchester,53.479489,-2.245115,14.0,26.0,40.0,17.0,34.0,51.0,15.333333333333334,31.33333333333333,46.66666666666666
617,2021-09-10,Manchester,53.479489,-2.245115,9.0,14.0,23.0,14.0,25.0,39.0,11.173913043478262,17.47826086956522,28.65217391304348
618,2021-09-11,Manchester,53.479489,-2.245115,7.0,11.0,18.0,9.0,14.0,23.0,7.521739130434782,11.956521739130435,19.47826086956522
619,2021-09-12,Manchester,53.479489,-2.245115,5.0,9.0,14.0,6.0,11.0,17.0,5.458333333333333,9.5,14.958333333333334
620,2021-09-13,Manchester,53.479489,-2.245115,6.0,9.0,15.0,8.0,13.0,21.0,6.708333333333333,10.541666666666666,17.25
621,2021-09-14,Manchester,53.479489,-2.245115,6.0,11.0,17.0,8.0,15.0,23.0,7.285714285714286,13.285714285714286,20.571428571428573
622,2021-09-15,Manchester,53.479489,-2.245115,6.0,11.0,17.0,7.0,12.0,19.0,6.823529411764706,11.647058823529411,18.47058823529412
624,2021-09-17,Manchester,53.479489,-2.245115,9.0,15.0,24.0,10.0,17.0,27.0,9.571428571428571,16.214285714285715,25.785714285714285
625,2021-09-18,Manchester,53.479489,-2.245115,8.0,13.0,21.0,9.0,15.0,24.0,8.434782608695652,14.26086956521739,22.695652173913043
626,2021-09-19,Manchester,53.479489,-2.245115,6.0,10.0,16.0,10.0,16.0,26.0,8.75,13.375,22.125
627,2021-09-20,Manchester,53.479489,-2.245115,5.0,9.0,14.0,9.0,16.0,25.0,7.869565217391305,12.782608695652174,20.65217391304348
628,2021-09-21,Manchester,53.479489,-2.245115,8.0,14.0,22.0,9.0,16.0,25.0,8.708333333333334,15.25,23.95833333333333
629,2021-09-22,Manchester,53.479489,-2.245115,8.0,15.0,23.0,9.0,17.0,26.0,8.782608695652174,16.17391304347826,24.956521739130437
630,2021-09-23,Manchester,53.479489,-2.245115,5.0,11.0,16.0,8.0,15.0,22.0,6.0,12.428571428571429,18.428571428571427
631,2021-09-24,Manchester,53.479489,-2.245115,8.0,13.0,21.0,10.0,18.0,28.0,8.791666666666666,16.375,25.166666666666668
632,2021-09-25,Manchester,53.479489,-2.245115,6.0,10.0,16.0,8.0,13.0,20.0,6.565217391304348,10.782608695652174,17.347826086956523
633,2021-09-26,Manchester,53.479489,-2.245115,8.0,12.0,20.0,10.0,15.0,25.0,9.347826086956522,13.73913043478261,23.08695652173913
634,2021-09-27,Manchester,53.479489,-2.245115,4.0,8.0,12.0,8.0,13.0,21.0,5.2,9.65,14.85
635,2021-09-28,Manchester,53.479489,-2.245115,4.0,8.0,12.0,5.0,10.0,14.0,4.125,8.791666666666666,12.916666666666666
636,2021-09-29,Manchester,53.479489,-2.245115,4.0,7.0,11.0,5.0,10.0,15.0,4.208333333333333,8.25,12.458333333333334
637,2021-09-30,Manchester,53.479489,-2.245115,5.0,10.0,16.0,7.0,12.0,19.0,5.826086956521739,11.08695652173913,16.91304347826087
638,2021-10-01,Manchester,53.479489,-2.245115,5.0,9.0,14.0,6.0,12.0,17.0,5.458333333333333,10.291666666666666,15.75
639,2021-10-02,Manchester,53.479489,-2.245115,5.0,10.0,16.0,6.0,14.0,20.0,5.958333333333333,12.541666666666666,18.5
640,2021-10-03,Manchester,53.479489,-2.245115,5.0,8.0,13.0,5.0,9.0,14.0,5.0,8.521739130434783,13.521739130434783
641,2021-10-04,Manchester,53.479489,-2.245115,4.0,8.0,12.0,5.0,10.0,15.0,4.708333333333333,9.375,14.083333333333334
642,2021-10-05,Manchester,53.479489,-2.245115,3.0,6.0,9.0,4.0,8.0,12.0,3.208333333333333,6.666666666666667,9.875
643,2021-10-06,Manchester,53.479489,-2.245115,3.0,6.0,9.0,4.0,10.0,14.0,3.2916666666666665,8.0,11.291666666666666
644,2021-10-07,Manchester,53.479489,-2.245115,4.0,10.0,14.0,6.0,12.0,18.0,5.125,10.958333333333334,16.083333333333332
645,2021-10-08,Manchester,53.479489,-2.245115,6.0,12.0,18.0,9.0,15.0,24.0,6.916666666666667,12.625,19.541666666666668
646,2021-10-09,Manchester,53.479489,-2.245115,10.0,16.0,26.0,13.0,19.0,32.0,12.166666666666666,18.25,30.416666666666668
647,2021-10-10,Manchester,53.479489,-2.245115,6.0,10.0,16.0,12.0,18.0,30.0,8.083333333333334,12.583333333333334,20.666666666666668
648,2021-10-11,Manchester,53.479489,-2.245115,6.0,11.0,17.0,9.0,19.0,28.0,7.695652173913044,16.217391304347824,23.91304347826087
649,2021-10-12,Manchester,53.479489,-2.245115,7.0,13.0,20.0,9.0,20.0,29.0,8.0,16.375,24.375
650,2021-10-13,Manchester,53.479489,-2.245115,7.0,12.0,19.0,9.0,13.0,22.0,8.083333333333334,12.791666666666666,20.875
651,2021-10-14,Manchester,53.479489,-2.245115,6.0,11.0,17.0,8.0,15.0,23.0,7.25,13.333333333333334,20.58333333333333
652,2021-10-15,Manchester,53.479489,-2.245115,6.0,13.0,19.0,8.0,15.0,23.0,6.869565217391305,13.782608695652174,20.65217391304348
653,2021-10-16,Manchester,53.479489,-2.245115,7.0,14.0,21.0,13.0,20.0,33.0,10.333333333333334,17.75,28.08333333333333
654,2021-10-17,Manchester,53.479489,-2.245115,13.0,18.0,31.0,15.0,20.0,34.0,13.75,19.041666666666668,32.791666666666664
655,2021-10-18,Manchester,53.479489,-2.245115,11.0,14.0,25.0,15.0,20.0,35.0,13.125,17.625,30.75
656,2021-10-19,Manchester,53.479489,-2.245115,4.0,6.0,10.0,10.0,14.0,24.0,6.086956521739131,9.173913043478262,15.26086956521739
657,2021-10-20,Manchester,53.479489,-2.245115,4.0,7.0,11.0,7.0,13.0,20.0,5.636363636363637,10.363636363636363,16.0
658,2021-10-21,Manchester,53.479489,-2.245115,5.0,11.0,16.0,7.0,13.0,20.0,6.041666666666667,12.166666666666666,18.20833333333333
659,2021-10-22,Manchester,53.479489,-2.245115,6.0,13.0,19.0,6.0,15.0,21.0,6.0,13.958333333333334,19.95833333333333
